Ano de lancamento,Classificacao,Genero,Nome,Plataforma
2008.0,0,5,Are You Smarter than a 5th Grader? Make the Grade,3
2009.0,2,9,BlazBlue: Calamity Trigger,5
2016.0,99,8,Mario & Sonic at the Rio 2016 Olympic Games,18
2006.0,0,4,Konductra,3
2005.0,1,8,Prince of Persia: The Two Thrones,6
2004.0,2,3,The Lord of the Rings: The Third Age,6
2015.0,2,3,Grand Kingdom,9
1998.0,99,9,Ehrgeiz,12
2014.0,1,10,Corpse Party: Blood Drive,22
2011.0,2,9,Ultimate Marvel vs. Capcom 3,4
2007.0,1,6,Crysis,14
2002.0,2,6,TimeSplitters 2,19
2007.0,2,8,Fantastic Four: Rise of the Silver Surfer,5
2008.0,99,5,SingStar Vol. 3,5
2016.0,99,0,R.B.I. Baseball 2016,17
2015.0,2,5,Guitar Hero Live,4
2011.0,2,2,DiRT 3,14
2005.0,2,3,Untold Legends: Brotherhood of the Blade,16
1982.0,99,8,Polaris,15
2006.0,2,3,Growlanser: Heritage of War,6
2011.0,99,0,Pro Yaky? Spirits 2011,5
1998.0,99,0,Breeding Stud 2,12
2007.0,99,3,.hack//G.U. Vol.3//Redemption,6
2006.0,0,5,Online Chess Kingdoms,16
2002.0,2,8,James Cameron's Dark Angel,13
2001.0,1,6,Zone of the Enders,6
2006.0,2,8,Samurai Champloo: Sidetracked,6
2009.0,99,5,Disney Sing It: Pop Hits,6
2009.0,3,8,Ben 10 Alien Force: Vilgax Attacks,4
2007.0,0,7,Fish Tycoon,3
2002.0,99,7,Hamster Club 3,8
2004.0,0,1,Disney's Kim Possible 2: Drakken's Demise,8
2009.0,99,8,Penguin no Mondai X: Tenkuu no 7 Senshi,3
2009.0,99,10,"Boku no Natsuyasumi 4: Seitouchi Shounen Tanteidan, Boku to Himitsu no Chizu",16
2008.0,3,8,Tak and the Guardians of Gross,0
2004.0,0,8,Shark Tale,6
2003.0,99,0,Monster! Bass Fishing,8
2008.0,3,7,We Cheer,0
2009.0,1,6,Call of Duty: Modern Warfare 2,4
2006.0,3,10,Pirates of the Caribbean: Dead Man's Chest,8
2007.0,2,9,WWE SmackDown vs Raw 2008,6
2003.0,0,2,Drome Racers,19
2016.0,1,6,Call of Duty: Modern Warfare Trilogy,5
2006.0,0,2,Cars,4
2003.0,0,5,EyeToy: Groove,6
2012.0,0,0,Major League Baseball 2K12,16
2008.0,99,2,System 3 presents Ferrari Challenge Trofeo Pirelli,0
2014.0,0,0,Tour de France 2014,5
2013.0,99,6,Fuse (Insomniac),5
2005.0,99,10,Wallace & Gromit: Curse of the Were-Rabbit,6
2008.0,99,10,Code Geass: Hangyaku no Lelouch - Lost Colors,6
2010.0,99,7,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,3
2007.0,3,8,Code Lyoko: Quest for Infinity,0
2006.0,3,0,NHL 2K7,13
2006.0,2,5,Capcom Classics Collection Reloaded,16
2011.0,99,3,Might & Magic Heroes VI,14
2002.0,99,3,Yu-Gi-Oh! The Sacred Cards (American and Others sales),8
2003.0,0,2,Top Gear Rally,8
2004.0,99,1,Blinx 2: Masters of Time & Space,13
2009.0,0,4,SafeCracker: The Ultimate Puzzle Adventure,3
2009.0,3,8,Up,4
1993.0,99,4,Super Puyo Puyo,7
2011.0,1,8,Resident Evil: The Mercenaries 3D,10
2003.0,1,0,Dead or Alive Xtreme Beach Volleyball,13
1998.0,99,0,FIFA 99,11
1982.0,99,6,Chopper Command,15
2007.0,0,7,SimCity DS,3
2009.0,3,8,LEGO Indiana Jones 2: The Adventure Continues,16
2012.0,99,8,Shinken de Watashi ni Koi Shinasai! R,5
2005.0,2,0,Tony Hawk's Underground 2 Remix,16
2007.0,2,2,Juiced 2: Hot Import Nights,6
2002.0,0,1,Jimmy Neutron: Boy Genius,6
2003.0,0,2,Stuntman,8
2007.0,99,3,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,3
2015.0,2,8,Final Fantasy XIV: Heavensward,14
2005.0,2,8,The Matrix: Path of Neo,13
1994.0,99,3,Gaia Saver Hero Saidai no Sakusen,7
2007.0,3,5,Fuzion Frenzy 2,4
2005.0,99,0,World Soccer Winning Eleven 9 (JP & Others sales),16
2005.0,1,0,Blitz: The League,6
2000.0,99,11,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,12
1995.0,99,10,Jirou Akagawa: Majotachi no Nemuri,7
2008.0,99,7,Macross Ace Frontier,16
2011.0,99,9,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,16
2004.0,2,11,Army Men: RTS,19
2016.0,1,8,Prototype: Biohazard Bundle,17
1999.0,99,8,Paperboy,11
2004.0,2,10,Second Sight,19
2015.0,99,8,Legend of Kay,18
2014.0,1,6,Titanfall,17
1998.0,99,5,Virtual Chess 64,11
2003.0,0,3,Zoids: Legacy,8
2003.0,0,2,Hot Wheels: World Race,8
1995.0,99,1,Jumping Flash!,12
1999.0,99,11,PD Ultraman Battle Collection 64,11
2013.0,1,6,Aliens: Colonial Marines,4
2007.0,2,8,The Simpsons Game,3
2008.0,0,5,Petz: Horse Club,0
1996.0,99,4,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,7
2003.0,2,9,Kung Fu Chaos,13
2009.0,0,0,Tiger Woods PGA Tour 10,16
2007.0,0,5,Ultimate Board Game Collection,0
1999.0,99,8,3Xtreme,12
2006.0,99,5,Minna no DS Seminar: Kanpeki Eitango Ryoku,3
2012.0,99,8,The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune,16
2002.0,99,10,Tokimeki Memorial: Girl's Side,6
1983.0,99,8,Gremlins,15
0.0,2,6,Call of Duty 3,0
2008.0,0,7,Imagine: Gymnast,3
1994.0,99,0,Super Famista 3,7
1993.0,99,11,Shining Force II,20
2006.0,2,8,EA Replay,16
2008.0,2,5,Rock Band 2,4
2003.0,0,2,Monster 4x4: Masters of Metal,6
2016.0,1,8,Quantum Break,14
2016.0,99,8,Monster Hunter Stories,10
2009.0,0,4,Katamari Forever,5
2006.0,1,6,World War II Combat: Road To Berlin,13
2002.0,99,8,Disney's Magical Quest Starring Mickey and Minnie,8
2014.0,0,0,Don Bradman Cricket 14,5
2014.0,99,8,Minds and Mystery: 5 Game Pack,14
2014.0,3,8,LEGO The Hobbit,17
2009.0,99,8,X-Men Origins: Wolverine - Uncaged Edition,5
2005.0,99,0,FIFA Street,19
2008.0,0,4,TouchMaster 2,3
2008.0,0,8,Prey the Stars,3
2005.0,99,4,Me & My Katamari,16
2004.0,2,6,Robotech: Invasion,6
2006.0,2,6,Dirge of Cerberus: Final Fantasy VII,6
2016.0,3,8,Lego Star Wars: The Force Awakens,10
2010.0,0,10,Dream Chronicles,3
2015.0,99,3,Divinity: Original Sin,17
2006.0,3,3,Blade Dancer: Lineage of Light,16
2008.0,3,8,Kung Fu Panda,0
2011.0,99,7,Nintendogs + cats,10
2004.0,2,3,Champions of Norrath,6
2006.0,0,4,Honeycomb Beat,3
2006.0,0,8,Curious George,8
1994.0,99,0,Super Power League 2,7
2003.0,99,2,Gran Turismo 4 Prologue,6
2000.0,99,1,Wario Land 3,2
2014.0,3,0,NHL 15,5
2006.0,2,9,Fight Night Round 3,6
2005.0,2,8,Aeon Flux,13
2014.0,99,10,Code:Realize - Sousei no Himegimi,22
2000.0,2,3,Tales of Destiny II,12
2009.0,0,4,Rollin' Rascals,3
2011.0,3,8,Phineas and Ferb: Across the 2nd Dimension,0
2007.0,2,6,Medal of Honor: Vanguard,0
2008.0,0,0,Polar Bowler,3
2010.0,2,8,Prison Break: The Conspiracy,5
2004.0,1,3,Sudeki,13
2006.0,3,11,Tank Beat,3
2013.0,3,1,Puppeteer,5
2009.0,0,5,"Ni Hao, Kai-lan: Super Game Day",0
1999.0,99,0,NFL Quarterback Club 2000,11
2011.0,99,7,Germany's Next Topmodel 2011,3
2015.0,2,9,Dragon Ball: XenoVerse,4
2015.0,99,3,Dragon's Dogma Online,9
2011.0,0,5,Pinkalicious,3
2016.0,2,3,Tales of Berseria,9
1994.0,99,7,Theme Park,12
2003.0,0,1,Disney Princess,8
2008.0,2,8,The Incredible Hulk,6
2009.0,99,8,Tenchu San Portable,16
2000.0,99,9,Custom Robo V2,11
2003.0,0,2,V-Rally 3,13
1996.0,99,3,King's Field II,12
2006.0,0,8,Happy Feet,19
2011.0,2,3,Black * Rock Shooter: The Game,16
2011.0,99,0,Cabela's Big Game Hunter: Hunting Party,4
2005.0,0,5,Gauntlet / Rampart,8
2004.0,2,2,Burnout 3: Takedown,6
2003.0,99,9,Cyber Troopers Virtual-On Marz,6
2016.0,99,8,Hitman (2016),17
2006.0,0,0,AMF Xtreme Bowling,6
2010.0,3,8,Marvel Super Hero Squad: The Infinity Gauntlet,4
2010.0,2,8,Dynasty Warriors: Gundam 3,5
2005.0,2,9,Iron Phoenix,13
1982.0,99,5,Enduro,15
2006.0,0,0,Major League Baseball 2K6,6
2011.0,3,3,Final Fantasy IV: The Complete Collection,16
2002.0,2,1,Shrek Extra Large,19
2011.0,0,8,Puss in Boots,3
2000.0,99,3,Fushigi no Dungeon: Furai no Shiren 2 - Oni Shuurai! Shiren Shiro!,11
1997.0,99,0,NCAA Football 98,12
2009.0,2,6,Mad Dog McCree: Gunslinger Pack,0
2010.0,99,8,Shin Sangoku Musou Online: Kamishou Ranbu,5
2012.0,1,9,Dead or Alive 5,5
2010.0,99,8,Transformers: War for Cybertron -- Decepticons,3
2010.0,0,0,Pure Futbol,5
2013.0,99,5,The Croods: Prehistoric Party!,3
0.0,0,0,NHL Hitz Pro,19
2010.0,3,3,Radiant Historia,3
2016.0,0,8,Kirby: Planet Robobot,10
2008.0,99,10,Avatar: The Last Airbender - Into the Inferno,6
2002.0,2,2,Seek and Destroy,6
1999.0,99,3,Hybrid Heaven,11
2013.0,99,3,Dungeon Travelers 2: The Royal Library & The Monster Seal,16
2000.0,99,0,Gallop Racer 2000,12
1997.0,99,11,Pet in TV,12
2013.0,1,8,Ryse: Son of Rome,17
2004.0,0,2,Colin McRae Rally 2005,13
2009.0,3,8,Playmobil Pirates,3
2008.0,99,8,Disaster: Day of Crisis,0
2007.0,0,8,Ratatouille,16
2011.0,2,8,Thor: God of Thunder,10
2008.0,1,6,Brothers in Arms: Hell's Highway,5
2013.0,3,1,PAC-MAN and the Ghostly Adventures,5
2011.0,3,8,Rango: The Video Game,0
2014.0,0,0,2014 FIFA World Cup Brazil,4
2003.0,2,8,Double Dragon Advance,8
2006.0,99,5,Style Book: Cinnamoroll,3
2015.0,3,5,Just Dance 2016,5
2002.0,99,0,Klonoa Beach Volleyball,12
2011.0,3,5,Michael Jackson: The Experience,5
2002.0,1,6,The House of The Dead III,13
2008.0,2,2,MotorStorm: Pacific Rift,5
2016.0,99,10,Strawberry Nauts,22
2014.0,99,8,Gaist Crusher God,10
2011.0,99,7,The Idolmaster 2,4
2008.0,2,8,007: Quantum of Solace,3
2002.0,99,0,Jitsumei Jikkyou Keiba Dream Classic 2002,6
2009.0,2,3,Phantom Brave: We Meet Again,0
2007.0,0,6,Heavenly Guardian,0
2008.0,0,7,Littlest Pet Shop: Jungle,3
2013.0,3,8,LEGO Marvel Super Heroes,18
2015.0,99,10,Kurogane Kaikitan,22
1995.0,99,3,Dragon Quest VI: Maboroshi no Daichi,7
1996.0,99,9,Art of Fighting 3: The Path of the Warrior,26
2015.0,99,8,Phantasy Star Online 2: Episode 3 Deluxe Package,22
2007.0,1,6,Soldier of Fortune: Payback,4
1999.0,99,7,Guitar Freaks,12
2013.0,99,10,Sakura-Sou no Pet na Kanojo,22
2006.0,2,8,Naruto: Uzumaki Chronicles 2,6
2013.0,1,6,Payday 2,5
1995.0,99,5,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,23
2005.0,99,8,Yu-Gi-Oh! Nightmare Troubadour (US sales),3
2000.0,99,1,Rayman 2: The Great Escape,12
1997.0,2,3,Final Fantasy VII,12
2005.0,3,2,D1 Professional Drift Grand Prix Series,6
2007.0,99,3,Soul Nomad & the World Eaters,6
2003.0,2,9,Bujingai: The Forsaken City,6
2004.0,0,4,Mr. Driller: Drill Spirits,3
2010.0,0,5,Monopoly Streets,5
2007.0,3,8,Ben 10: Protector of Earth,16
2015.0,99,10,Game of Thrones (Telltale),4
2003.0,0,0,All-Star Baseball 2004,13
2009.0,2,3,Torchlight,14
2004.0,1,6,Psi-Ops: The Mindgate Conspiracy,13
2002.0,0,1,SpongeBob SquarePants: Revenge of the Flying Dutchman,8
2008.0,0,5,Chessmaster: The Art of Learning,16
2014.0,1,6,Titanfall,4
2007.0,0,8,Mercury Meltdown Revolution,0
2009.0,99,4,Hands On! Tangrams,3
2005.0,99,3,Pokemon Mystery Dungeon: Red/Blue Rescue Team,8
2008.0,99,10,99 no Namida,3
2015.0,99,10,Kaleidoeve,22
2007.0,99,5,Idol Janshi Suchie-Pai IV,6
1995.0,99,3,Arc the Lad,12
2011.0,99,11,Yuugen Gaisha Brave Company,10
1998.0,99,10,Stolen Song,12
2000.0,2,6,WinBack: Covert Operations,6
2005.0,0,0,Major League Baseball 2K5,6
2015.0,99,3,The Legend of Heroes: Trails in the Sky First Chapter,22
2008.0,0,5,Karaoke Revolution Presents American Idol Encore,0
2013.0,99,8,Star Trek: The Game,5
1998.0,99,5,Simple 1500 Series Vol. 1: The Mahjong,12
2008.0,0,4,Line Rider 2: Unbound,0
2001.0,2,2,Spy Hunter,6
2009.0,99,0,Pro Yakyuu Team o Tsukurou! 2,3
2012.0,0,7,Animal Crossing: New Leaf,10
1981.0,99,8,Smurf: Rescue In Gargamel's Castle,15
2010.0,2,9,EA Sports MMA,5
2005.0,3,5,World Series of Poker,6
2008.0,1,8,Devil May Cry 4,14
2009.0,99,10,Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,16
2011.0,0,7,ZhuZhu Puppies,3
2011.0,0,0,Virtua Tennis 4,5
2011.0,0,2,NASCAR Unleashed,5
2009.0,99,0,"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",3
1993.0,99,3,Beyond Oasis,20
2011.0,99,1,Super Meat Boy: Ultra Edition!,14
2010.0,2,8,The Last Airbender,0
2011.0,2,8,Spider-Man: Edge of Time,4
2009.0,0,8,Harry Potter and the Half-Blood Prince,16
2005.0,2,8,Devil Kings,6
2014.0,2,8,One Piece: Unlimited World Red,22
2011.0,3,8,Medieval Moves: Deadmund's Quest,5
1991.0,99,6,Super Scope 6,7
2014.0,99,3,Fable,4
2006.0,3,3,Contact,3
2008.0,99,3,Zwei!!,16
1992.0,99,4,Yoshi's Cookie,1
1999.0,99,1,Rayman 2: The Great Escape,11
2010.0,99,3,Blaze Union: Story to Reach the Future,16
2011.0,99,6,Duke Nukem Trilogy: Critical Mass,3
1995.0,99,10,Policenauts,28
2001.0,1,8,Metal Gear Solid 2: Sons of Liberty,6
2013.0,99,3,Shining Ark,16
2009.0,99,4,Jewel Quest Solitaire,3
2009.0,3,0,NHL 10,5
2009.0,2,5,DJ Max Fever,16
2016.0,3,8,Super Dungeon Bros,9
2011.0,0,8,Rango: The Video Game,3
2010.0,99,11,Fire Emblem: Shin Monshou no Nazo Hikari to Kage no Eiyuu,3
2007.0,2,5,Marvel Trading Card Game,3
2008.0,0,11,Ninjatown,3
2007.0,99,1,Walt Disney Pictures Presents Enchanted,3
2012.0,1,3,Persona 4: Golden,22
2014.0,99,3,Toushin Toshi,10
1995.0,99,5,Super Momotarou Dentetsu DX,7
2009.0,3,8,The Secret Saturdays: Beasts of the 5th Sun,16
2011.0,3,5,Go Vacation,0
2012.0,1,8,Metal Gear Solid: Snake Eater 3D,10
0.0,2,9,Godzilla: Destroy All Monsters Melee,13
2004.0,1,9,Fight Club,6
1995.0,99,7,GunGriffon,23
2012.0,99,5,Hatsune Miku and Future Stars: Project Mirai,10
2016.0,2,9,BlazBlue Central Fiction,5
2016.0,2,8,No Man's Sky,9
2006.0,2,9,WWE SmackDown vs. RAW 2007,6
2008.0,99,2,SCORE International Baja 1000: The Official Game,5
2007.0,2,11,Combat Mission: Shock Force,14
1993.0,99,3,Shin Momotarou Densetsu,7
2014.0,0,2,F1 2014,5
2010.0,99,10,ef - a fairy tale of the two.,6
2002.0,2,9,E·O·E: Eve of Extinction,6
2007.0,1,6,Dementium: The Ward,3
2002.0,2,1,Dr. Muto,19
2001.0,0,5,Midway's Greatest Arcade Hits,8
2004.0,3,5,EyeToy Play 2,6
2015.0,2,7,The Sims 4: Luxury Party Stuff,14
2010.0,0,0,Rapala Pro Bass Fishing 2010,3
2010.0,99,5,The X-Factor,4
2012.0,0,8,FIFA Soccer 13,5
1998.0,99,1,Starshot: Space Circus Fever,11
2011.0,99,3,Monster Hunter Tri,10
2012.0,2,3,World of Warcraft: Mists of Pandaria,14
2010.0,0,1,Epic Mickey,0
2015.0,1,8,Just Cause 3,17
2009.0,0,0,Football Manager 2010,14
2002.0,2,9,Legends of Wrestling II,13
1994.0,99,4,Super Bomberman 3,7
2008.0,0,5,Disney Sing It,6
2007.0,2,0,Tony Hawk's Proving Ground,5
2011.0,99,5,Kaidan Restaurant: Zoku! Shin Menu 100-Sen,3
2008.0,99,5,Minna no Joushiki Ryoku TV,0
2001.0,0,0,Boxing Fever,8
2014.0,99,5,Bakumatsu Rock: Ultra Soul,16
2012.0,99,7,Magician's Quest: Town of Magic,10
2011.0,99,8,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,3
2005.0,99,8,Fantastic 4: Flame On,8
1999.0,2,8,Incredible Crisis,12
2010.0,2,8,Star Wars: The Force Unleashed II,3
2007.0,0,0,The BIGS,0
1993.0,99,8,Sailor Moon,7
2006.0,99,8,Kaitou Rousseau,3
2003.0,2,11,Onimusha Tactics,8
2011.0,2,9,Dragon Ball Z: Ultimate Tenkaichi,4
1998.0,99,8,Pac-Man World,12
2010.0,1,8,No More Heroes 2: Desperate Struggle,0
2007.0,2,8,Pirates of the Caribbean: At World's End,16
2004.0,0,5,Pure Pinball,13
2002.0,0,3,Shining Soul,8
2010.0,0,5,Disney Guilty Party,0
2015.0,99,5,Dream Girl Premier,10
2011.0,2,7,JASF: Jane's Advanced Strike Fighters,14
2011.0,1,6,"Warhammer 40,000: Space Marine",5
2010.0,1,8,Mafia II,5
2008.0,0,5,You're in the Movies,4
2002.0,2,11,Army Men: RTS,6
2007.0,2,9,Virtua Fighter 5,5
2007.0,99,2,Monster Trux Arenas: Special Edition,0
2010.0,2,6,James Bond 007: Blood Stone,3
2011.0,99,6,DoDonPachi Daifukkatsu: Black Label,4
2006.0,0,8,Winx Club: Quest for the Codex,3
2006.0,3,2,Need for Speed Carbon,6
2008.0,99,4,Cake Mania: In The Mix!,0
2012.0,99,3,Shiren the Wanderer 4 - God's Eye and the Demon's Navel,16
2007.0,99,5,Spelling Challenges and more!,16
2016.0,99,7,Farming 2017 - The Simulation,9
1993.0,99,1,Mega Man X2,7
2001.0,0,1,Sonic Advance,8
2013.0,0,0,Turbo: Super Stunt Squad,3
2003.0,1,6,Judge Dredd: Dredd Vs Death,6
1982.0,99,4,Dig Dug,15
2004.0,2,5,Get On Da Mic,6
2011.0,3,8,LEGO Star Wars III: The Clone Wars,4
1998.0,99,8,Tiny Tank,12
2004.0,0,0,NBA Live 2005,13
2001.0,2,0,Dave Mirra Freestyle BMX 2,13
2010.0,3,8,Daniel X: The Ultimate Power,3
2007.0,3,0,Surf's Up,19
2003.0,0,8,Superman: Shadow of Apokolips,19
2016.0,2,5,Hatsune Miku: Project Diva X,9
2003.0,2,2,The Italian Job,6
2006.0,0,10,Bratz: Forever Diamondz,19
2011.0,3,5,Country Dance 2,0
2011.0,99,8,Super Sentai Battle: Ranger Cross,0
2011.0,2,6,Goldeneye 007: Reloaded,5
2007.0,3,8,Dynasty Warriors DS: Fighter's Battle,3
1996.0,99,5,Namco Museum Vol.3,12
2003.0,2,3,Tales of Symphonia,19
2005.0,99,9,Zatch Bell! Mamodo Fury,19
2006.0,1,8,The Outfit,4
2009.0,1,6,Damnation,5
1998.0,99,11,Yu-Gi-Oh! Duel Monsters,2
2005.0,0,1,Rayman DS,3
2006.0,99,9,Shonen Jump's One Piece: Grand Adventure,19
1999.0,99,9,Jojo's Bizarre Adventure,12
1999.0,99,5,You Don't Know Jack,12
2011.0,0,0,Big League Sports,4
2016.0,2,8,Teenage Mutant Ninja Turtles: Mutants in Manhattan,9
2005.0,3,4,Smart Bomb,16
2014.0,99,3,Etrian Odyssey 2 Untold: Knight of Fafnir,10
2011.0,99,3,Kingdom Hearts: Birth by Sleep - Final Mix,16
2010.0,99,7,Machi-Ing Maker 3 x Tousouchuu,16
2011.0,99,8,Shin Sangoku Musou 6 Special,16
2009.0,2,0,Cabela's Big Game Hunter 2010,4
2003.0,1,6,Counter-Strike,13
2011.0,2,5,The Black Eyed Peas Experience,4
2005.0,0,4,Dig Dug: Digging Strike,3
2009.0,0,5,Party Pigs: Farmyard Games,0
2003.0,2,6,Star Wars Jedi Knight: Jedi Academy,14
1999.0,99,8,Carmageddon 64,11
2015.0,99,10,The Book of Unwritten Tales 2,9
2000.0,2,5,The Sims: Livin Large,14
2015.0,99,8,PriPara & Pretty Rhythm: PriPara de Tsukaeru Oshare Item 1450!,10
2011.0,99,10,Treasure Report: Kikai Jikake no Isan,3
2011.0,99,0,FIFA 12,14
2009.0,99,5,Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,3
2009.0,99,0,Minna no Sukkiri,16
2010.0,99,8,Gundam Assault Survive,16
1988.0,99,0,Ice Hockey,1
2008.0,0,8,Bratz: Super Babyz,3
2009.0,2,5,Karaoke Revolution,0
0.0,2,8,Captain America: Super Soldier,0
2006.0,1,6,State of Emergency 2,6
2014.0,2,6,Cabela's Big Game Hunter: Pro Hunts,4
2007.0,0,0,Hot Shots Golf: Out of Bounds,5
2008.0,0,0,Pro Evolution Soccer 2008,0
0.0,99,8,The Legend of Zelda: The Minish Cap(weekly JP sales),8
2010.0,1,8,Fist of the North Star: Ken's Rage,4
2013.0,1,6,Call of Duty: Ghosts,17
2006.0,3,0,NHL 2K7,5
2011.0,0,1,Gummy Bears Magical Medallion,0
2008.0,2,6,Battlefield: Bad Company,5
2016.0,2,8,Teenage Mutant Ninja Turtles: Mutants in Manhattan,17
2015.0,2,8,Transformers: Devastation,5
2007.0,2,9,Arcana Heart,6
1998.0,99,2,Off Road Challenge,11
2012.0,0,4,Brain Age: Concentration Training,10
2001.0,0,6,Rez,6
2002.0,0,0,Tiger Woods PGA Tour 2002,6
2016.0,99,10,Gochuumon wa Usagi Desu ka?? Wonderful Party!,22
2008.0,99,5,Kuukan * Zukei: Hirameki Training - KuuTore,3
2000.0,0,2,MotoGP,6
2000.0,99,2,Crazy Taxi,21
2005.0,99,11,Super Robot Taisen J,8
2015.0,99,2,MotoGP 15,9
2016.0,1,10,Batman: A Telltale Game Series,17
2000.0,0,8,Spider-Man,12
2011.0,0,0,NBA 2K12,0
2001.0,99,9,Fire ProWrestling,8
2014.0,99,8,Detective Conan: Phantom Rhapsody,10
2004.0,99,11,Yu-Gi-Oh! The Dawn of Destiny,13
1987.0,99,9,Mike Tyson's Punch-Out!!,1
2005.0,99,5,Jissen Pachislot Hisshouhou! Hokuto no Ken DS,3
2010.0,2,9,Tatsunoko vs. Capcom: Ultimate All-Stars,0
2008.0,2,2,FlatOut: Head On,16
1984.0,99,0,Tennis,1
2008.0,0,10,Petz Rescue: Endangered Paradise,3
2010.0,99,2,Sonic & SEGA All-Stars Racing with Banjo-Kazooie,4
2010.0,3,8,The Lord of the Rings: Aragorn's Quest,16
2006.0,99,5,Rhythm Tengoku,8
2002.0,0,5,Activision Anthology,6
2011.0,99,10,Ro-Kyu-Bu!,16
2009.0,3,9,Teenage Mutant Ninja Turtles: Smash-Up,6
1997.0,99,1,Mischief Makers,11
2002.0,0,8,Spider-Man: The Movie,13
2015.0,99,8,Devil May Cry 4,9
2009.0,0,8,Playmobil Circus,0
2000.0,99,7,Guitar Freaks 3rdMIX & DrumMania 2ndMIX,6
2011.0,3,8,Skylanders: Spyro's Adventure,0
2002.0,0,0,Tiger Woods PGA Tour 2003,19
2009.0,0,7,Imagine: Family Doctor,3
2010.0,99,10,Sora no Otoshimono: DokiDoki Summer Vacation,16
2006.0,99,8,San-X Land: Theme Park de Asobou!,3
2006.0,99,11,Chuugen no Hasha: Sangoku Shouseiden,16
2006.0,3,1,Ice Age 2: The Meltdown,13
2008.0,0,2,Corvette Evolution GT,3
2004.0,0,1,The SpongeBob SquarePants Movie,19
2007.0,0,2,Kawasaki Quad Bikes,0
2006.0,0,5,The Cheetah Girls,8
2000.0,99,0,Jikkyou Powerful Pro Yakyuu 2000,11
2012.0,0,0,NBA 2K13,18
2008.0,3,2,Burnout Paradise,4
2011.0,99,5,Eigo de Tabisuru: Little Charo,3
2016.0,1,6,Resident Evil 6,9
2003.0,2,8,Operation Armored Liberty,8
2001.0,0,8,Harry Potter and the Sorcerer's Stone,12
2001.0,99,7,Dance Dance Revolution Extra Mix,12
2005.0,0,11,Zoo Tycoon DS,3
2004.0,0,1,Spyro: A Hero's Tail,19
2007.0,0,8,Ratatouille,14
2013.0,1,3,Soul Sacrifice,22
2006.0,3,1,Sonic the Hedgehog,4
1998.0,99,0,NFL Xtreme,12
2005.0,2,3,Fullmetal Alchemist: Dual Sympathy,3
2006.0,99,0,Derby Time 2006,16
2005.0,99,10,The Fairly Odd Parents: Clash with the Anti-World,8
2009.0,99,10,The Idolm@ster: Dearly Stars,3
2011.0,99,5,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,3
2005.0,2,0,Cabela's Dangerous Hunts 2,6
2008.0,99,5,Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku,3
2010.0,99,11,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,3
1996.0,99,9,Last Bronx,23
2010.0,0,0,NCAA Football 11,5
2010.0,0,0,Winter Sports 3: The Great Tournament,4
2003.0,0,0,Madden NFL 2004,8
2005.0,0,1,Kao the Kangaroo Round 2,6
2000.0,99,2,Arthur! Ready to Race,12
2007.0,0,7,MySims,0
2008.0,3,0,NHL 2K9,6
2009.0,3,8,Ice Age: Dawn of the Dinosaurs,0
2013.0,99,3,Exstetra,22
2008.0,2,11,Medieval II: Total War Gold Edition,14
2008.0,0,0,Summer Athletics: The Ultimate Challenge,6
1997.0,99,8,Chopper Attack,11
2007.0,2,8,Pirates of the Caribbean: At World's End,0
2015.0,1,8,Devil's Third,18
2005.0,99,5,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,3
1997.0,99,9,Tobal 2,12
2012.0,99,3,Entaku no Seito: The Eternal Legend,16
2008.0,99,0,UEFA Euro 2008 Austria-Switzerland,4
2009.0,99,9,Fate/Unlimited Codes Portable,16
2008.0,3,8,The Spiderwick Chronicles,0
2009.0,1,8,SAW,5
2009.0,1,6,Halo 3: ODST,4
1995.0,99,9,Dragon Ball Z: Idainaru Dragon Ball Densetsu,23
2001.0,2,0,Airblade,6
2010.0,2,3,World of Warcraft: Cataclysm,14
2010.0,0,5,Disney Sing It: Party Hits,5
1995.0,99,9,Killer Instinct,7
2009.0,2,9,Dragon Ball: Evolution,16
2008.0,3,3,Suikoden Tierkreis,3
2014.0,1,3,Natural Doctrine,5
2009.0,2,11,World in Conflict: Complete Edition,14
2007.0,2,0,Cabela's Big Game Hunter (2008),6
2004.0,0,8,Carmen Sandiego: The Secret of the Stolen Drums,19
2000.0,0,2,Tokyo Xtreme Racer Zero,6
2008.0,0,4,Professor Heinz Wolff's Gravity,0
2006.0,99,8,Resident Evil,5
2011.0,0,4,Jewel Time Deluxe,3
