Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas NA,Vendas EU,Vendas JP,Outras vendas,Vendas globais,Pontuacao da critica,Contagem de criticas,Pontuacao dos usuarios,Contagem de usuarios,Desenvolvedora,Classificacao
SimCity 2000,8,2003.0,7,84,0.08,0.03,0.0,0.0,0.11,62.0,9.0,7.8,11.0,584,0
X-Men: The Official Game,3,2006.0,8,4,0.1,0.0,0.0,0.01,0.1,50.0,17.0,7.8,6.0,186,3
"Sakura Wars: So Long, My Love",0,2010.0,3,208,0.05,0.04,0.0,0.01,0.1,75.0,30.0,7.3,31.0,1225,2
Mind Zero,22,2013.0,3,66,0.05,0.0,0.04,0.02,0.1,59.0,13.0,6,72.0,1100,2
Rocky Balboa,16,2007.0,0,5,0.01,0.09,0.0,0.01,0.1,58.0,17.0,6.6,11.0,12,2
Gravity Games Bike: Street Vert Dirt,6,2002.0,0,39,0.05,0.04,0.0,0.01,0.1,24.0,12.0,4.1,27.0,162,2
Top Spin,6,2005.0,0,2,0.05,0.04,0.0,0.01,0.1,67.0,28.0,7.8,12.0,573,0
Family Feud: 2012 Edition,4,2011.0,5,5,0.1,0.0,0.0,0.01,0.1,47.0,4.0,5.3,6.0,12,3
UFC: Tapout 2,13,2003.0,9,12,0.08,0.02,0.0,0.0,0.1,66.0,14.0,7.3,4.0,401,2
The Book of Unwritten Tales,14,2009.0,10,358,0.0,0.08,0.0,0.02,0.1,82.0,32.0,8.2,144.0,1226,2
The Godfather: Mob Wars,16,2006.0,8,7,0.09,0.0,0.0,0.01,0.1,59.0,34.0,7.9,16.0,367,1
Vexx,13,2003.0,1,30,0.08,0.02,0.0,0.0,0.1,70.0,21.0,8.5,10.0,310,2
F1 Career Challenge,6,2003.0,2,7,0.05,0.04,0.0,0.01,0.1,70.0,15.0,7.7,15.0,22,0
Pariah,13,2005.0,8,317,0.08,0.02,0.0,0.0,0.1,70.0,52.0,7.4,19.0,493,1
Metal Slug 3,13,2004.0,6,153,0.08,0.02,0.0,0.0,0.1,76.0,56.0,5.1,15.0,1192,2
Sacred 3,5,2014.0,3,41,0.03,0.04,0.03,0.01,0.1,56.0,13.0,3.4,46.0,1227,1
Winning Eleven: Pro Evolution Soccer 2007,4,2006.0,0,14,0.09,0.0,0.0,0.01,0.1,79.0,22.0,6.5,33.0,85,0
Banjo-Pilot,8,2005.0,2,28,0.07,0.03,0.0,0.0,0.1,68.0,22.0,5.9,9.0,43,0
Gallop Racer 2006,6,2005.0,0,48,0.02,0.02,0.06,0.01,0.1,69.0,15.0,8.3,8.0,378,0
Wasteland 2,14,2015.0,3,359,0.03,0.06,0.0,0.01,0.1,81.0,65.0,7.3,1170.0,885,1
The First Templar,4,2011.0,8,206,0.06,0.04,0.0,0.01,0.1,52.0,21.0,6.3,26.0,760,2
Patapon 2,16,2008.0,5,3,0.0,0.03,0.06,0.01,0.1,81.0,49.0,8.3,62.0,233,0
Frogger: Ancient Shadow,6,2005.0,1,14,0.05,0.04,0.0,0.01,0.1,54.0,17.0,4,5.0,16,0
Princess Debut,3,2008.0,5,360,0.1,0.0,0.0,0.01,0.1,71.0,6.0,7.4,7.0,836,0
Pro Evolution Soccer 2014,14,2013.0,8,14,0.0,0.1,0.0,0.01,0.1,74.0,9.0,4.4,239.0,69,0
Metal Arms: Glitch in the System,19,2003.0,6,23,0.08,0.02,0.0,0.0,0.1,83.0,30.0,9.3,19.0,1028,2
Tom Clancy's Splinter Cell: Chaos Theory,19,2005.0,8,5,0.08,0.02,0.0,0.0,0.1,81.0,28.0,8.5,15.0,52,1
Escape From Monkey Island,6,2001.0,10,18,0.05,0.04,0.0,0.01,0.1,84.0,21.0,8.2,11.0,143,2
The Lord of the Rings: Conquest,3,2009.0,8,7,0.09,0.01,0.0,0.01,0.1,61.0,9.0,7.8,6.0,250,3
Gretzky NHL,16,2005.0,0,3,0.1,0.0,0.0,0.01,0.1,61.0,23.0,7.4,10.0,367,0
Dropship: United Peace Force,6,2002.0,7,3,0.05,0.04,0.0,0.01,0.1,78.0,17.0,8.6,10.0,366,2
Road Rash: Jailbreak,8,2003.0,2,84,0.07,0.03,0.0,0.0,0.1,78.0,15.0,9.3,23.0,239,2
Syberia,13,2003.0,8,361,0.08,0.02,0.0,0.0,0.1,72.0,17.0,7,5.0,1228,2
Thrillville: Off the Rails,16,2007.0,11,18,0.09,0.0,0.0,0.01,0.1,72.0,7.0,0.6,24.0,173,3
Cloudy With a Chance of Meatballs,5,2009.0,1,5,0.09,0.01,0.0,0.01,0.1,66.0,9.0,6,5.0,149,0
G1 Jockey 3,6,2002.0,0,28,0.02,0.01,0.07,0.0,0.1,71.0,12.0,9,10.0,1229,0
Exit DS,3,2008.0,4,15,0.09,0.0,0.01,0.01,0.1,64.0,25.0,6.7,6.0,1179,0
Riviera: The Promised Land,8,2004.0,3,322,0.07,0.03,0.0,0.0,0.1,76.0,26.0,9.2,21.0,1102,2
Blades of Time,4,2012.0,8,14,0.07,0.02,0.0,0.01,0.1,52.0,23.0,6.5,30.0,522,1
Yggdra Union: We'll Never Fight Alone,16,2008.0,3,322,0.05,0.0,0.04,0.01,0.1,73.0,17.0,7.9,18.0,1102,2
Bujingai: The Forsaken City,6,2003.0,9,11,0.05,0.04,0.0,0.01,0.1,72.0,28.0,7.5,14.0,51,2
Universe at War: Earth Assault,4,2008.0,8,8,0.09,0.01,0.0,0.01,0.1,66.0,44.0,8.3,57.0,1231,2
Death By Degrees,6,2005.0,8,3,0.05,0.04,0.0,0.01,0.1,51.0,45.0,6.2,24.0,32,1
Rome: Total War,14,2004.0,11,4,0.0,0.09,0.0,0.02,0.1,92.0,58.0,9.1,1050.0,218,2
Doom 3,14,2004.0,6,4,0.05,0.04,0.0,0.01,0.1,87.0,83.0,7.6,896.0,259,1
Ride,17,2015.0,2,255,0.04,0.05,0.0,0.01,0.1,54.0,9.0,5.3,17.0,723,0
NASCAR The Game: Inside Line,4,2012.0,2,4,0.09,0.0,0.0,0.01,0.1,72.0,7.0,3.4,27.0,453,0
JU-ON: The Grudge,0,2009.0,8,70,0.07,0.01,0.01,0.01,0.1,39.0,32.0,5.6,34.0,981,1
Colin McRae Rally 04,13,2004.0,2,34,0.08,0.02,0.0,0.0,0.1,84.0,33.0,8.1,19.0,294,0
FIFA Street,13,2005.0,0,7,0.08,0.02,0.0,0.0,0.1,60.0,21.0,8,9.0,35,0
The Sims 4: City Living,14,2016.0,7,7,0.02,0.08,0.0,0.01,0.1,77.0,10.0,5.7,30.0,89,2
Hot Wheels: Stunt Track Challenge,13,2004.0,2,28,0.08,0.02,0.0,0.0,0.1,63.0,11.0,6.2,5.0,342,0
Blitz: The League II,4,2008.0,0,39,0.08,0.01,0.0,0.01,0.1,68.0,34.0,7.2,13.0,162,1
Miami Law,3,2009.0,10,14,0.09,0.0,0.0,0.01,0.1,56.0,14.0,8.8,4.0,1058,2
Capcom vs. SNK 2 EO,13,2003.0,9,12,0.08,0.02,0.0,0.0,0.1,80.0,26.0,8.7,13.0,48,2
Hunter: The Reckoning,19,2002.0,8,17,0.08,0.02,0.0,0.0,0.1,70.0,13.0,7.6,7.0,337,1
Baten Kaitos Origins,19,2006.0,3,53,0.06,0.02,0.02,0.0,0.1,75.0,21.0,8.9,23.0,1235,2
E·O·E: Eve of Extinction,6,2002.0,9,21,0.04,0.03,0.02,0.01,0.1,57.0,28.0,7.2,6.0,156,2
NHL 2004,19,2003.0,0,7,0.08,0.02,0.0,0.0,0.1,85.0,18.0,8.4,7.0,18,0
Surf's Up,4,2007.0,0,5,0.09,0.0,0.0,0.01,0.1,61.0,15.0,6.1,9.0,12,3
X-Men: The Official Game,13,2006.0,8,4,0.08,0.02,0.0,0.0,0.1,53.0,38.0,8.1,7.0,300,2
RLH: Run Like Hell,6,2002.0,6,17,0.05,0.04,0.0,0.01,0.1,58.0,27.0,8.2,9.0,1236,1
Scribblenauts Unmasked: A DC Comics Adventure,18,2013.0,4,19,0.09,0.0,0.0,0.01,0.1,71.0,17.0,6.3,39.0,184,3
The Ant Bully,6,2006.0,1,39,0.05,0.04,0.0,0.01,0.1,52.0,19.0,4.2,6.0,250,3
Conflict: Global Terror,13,2005.0,6,113,0.08,0.02,0.0,0.0,0.1,62.0,24.0,7.9,8.0,262,1
Monster Rancher EVO,6,2005.0,3,48,0.02,0.02,0.05,0.01,0.1,58.0,16.0,6.8,8.0,378,3
Terraria,22,2013.0,8,185,0.0,0.01,0.09,0.0,0.1,85.0,17.0,7.8,112.0,531,2
The Whispered World,14,2009.0,10,41,0.0,0.08,0.0,0.02,0.1,70.0,41.0,7.6,77.0,1084,0
Agatha Christie: The ABC Murders,3,2009.0,10,271,0.08,0.01,0.0,0.01,0.1,53.0,11.0,6.5,4.0,1131,2
Help Wanted: 50 Wacky Jobs,0,2008.0,7,68,0.06,0.03,0.0,0.01,0.1,65.0,12.0,7,5.0,16,3
Beach Spikers: Virtua Beach Volleyball,19,2002.0,0,8,0.08,0.02,0.0,0.0,0.1,76.0,31.0,8.1,9.0,219,0
Draglade,3,2007.0,9,11,0.09,0.0,0.0,0.01,0.1,71.0,23.0,7.5,4.0,117,3
Scribblenauts Unmasked: A DC Comics Adventure,10,2013.0,4,19,0.09,0.0,0.0,0.01,0.1,68.0,7.0,6.2,20.0,184,3
Jade Cocoon 2,6,2001.0,3,5,0.05,0.04,0.0,0.01,0.1,76.0,16.0,7.8,22.0,272,2
Mana Khemia: Student Alliance,16,2008.0,3,131,0.06,0.0,0.03,0.01,0.1,41.0,19.0,5.3,37.0,690,3
Van Helsing,8,2004.0,8,4,0.07,0.03,0.0,0.0,0.1,33.0,11.0,6.3,6.0,671,2
Bee Movie Game,6,2007.0,8,4,0.05,0.04,0.0,0.01,0.1,65.0,11.0,7.5,4.0,185,0
Resident Evil: Revelations 2,22,2015.0,8,12,0.0,0.03,0.07,0.01,0.1,65.0,12.0,7.8,63.0,1194,1
Kelly Slater's Pro Surfer,13,2002.0,0,4,0.08,0.02,0.0,0.0,0.1,80.0,15.0,8,5.0,6,0
NFL Tour,4,2008.0,0,7,0.09,0.0,0.0,0.01,0.1,49.0,35.0,3.1,45.0,57,0
Harry Potter and the Deathly Hallows - Part 1,14,2010.0,8,7,0.08,0.02,0.0,0.01,0.1,37.0,5.0,4.1,33.0,285,2
Sudoku Mania,3,2006.0,4,84,0.09,0.0,0.0,0.01,0.1,25.0,4.0,3.5,4.0,1111,0
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,6,2005.0,1,63,0.05,0.04,0.0,0.01,0.1,49.0,9.0,8,11.0,337,3
Resident Evil: Revelations 2,17,2015.0,8,12,0.07,0.02,0.0,0.01,0.1,75.0,22.0,7.5,106.0,48,1
The Bard's Tale,13,2004.0,3,5,0.08,0.02,0.0,0.0,0.1,75.0,50.0,8.8,4.0,885,2
Alien Hominid,6,2004.0,6,84,0.05,0.04,0.0,0.01,0.1,78.0,47.0,8.3,13.0,1241,2
Myst,3,2007.0,10,39,0.09,0.0,0.0,0.01,0.1,43.0,25.0,3.5,6.0,1242,0
nail'd,4,2010.0,2,41,0.08,0.02,0.0,0.01,0.1,64.0,49.0,7.1,16.0,171,3
Tom Clancy's Splinter Cell,8,2003.0,8,5,0.07,0.03,0.0,0.0,0.1,77.0,21.0,8.6,8.0,52,2
Bullet Witch,4,2006.0,6,10,0.07,0.01,0.02,0.01,0.1,55.0,59.0,6.1,41.0,267,1
Spider-Man: Web of Shadows,3,2008.0,8,4,0.09,0.0,0.0,0.01,0.1,77.0,12.0,7.5,14.0,243,3
Pinball Hall of Fame: The Williams Collection,10,2011.0,5,67,0.09,0.0,0.0,0.01,0.1,67.0,5.0,7.3,8.0,661,3
Rolling Stone: Drum King,0,2009.0,5,11,0.09,0.0,0.0,0.01,0.1,32.0,4.0,1.8,4.0,666,2
NBA Ballers: Rebound,16,2006.0,0,39,0.09,0.0,0.0,0.01,0.1,69.0,17.0,7.7,7.0,179,0
Silent Scope Complete,13,2004.0,6,14,0.07,0.02,0.0,0.0,0.1,69.0,25.0,7.4,5.0,69,1
King's Field: The Ancient City,6,2001.0,3,139,0.05,0.04,0.0,0.01,0.1,60.0,14.0,8.5,13.0,163,2
Leisure Suit Larry: Box Office Bust,5,2009.0,10,34,0.06,0.03,0.0,0.01,0.1,17.0,11.0,1.7,37.0,449,1
Indigo Prophecy,13,2005.0,10,10,0.07,0.03,0.0,0.0,0.1,84.0,51.0,7.7,39.0,118,1
Sneakers,13,2002.0,4,1,0.07,0.02,0.0,0.0,0.1,28.0,13.0,4.6,8.0,841,0
NHL 2K6,4,2005.0,0,2,0.09,0.0,0.0,0.01,0.1,75.0,37.0,6.1,24.0,564,3
X-Men: Destiny,0,2011.0,8,4,0.07,0.02,0.0,0.01,0.1,36.0,10.0,4.5,15.0,475,2
College Hoops 2K6,13,2005.0,0,2,0.07,0.02,0.0,0.0,0.1,82.0,17.0,9.2,6.0,564,0
Contact,3,2006.0,3,70,0.07,0.0,0.03,0.01,0.1,73.0,36.0,8.2,35.0,537,3
Harvey Birdman: Attorney at Law,16,2008.0,10,12,0.09,0.0,0.0,0.01,0.1,62.0,19.0,8,8.0,337,2
Predator: Concrete Jungle,13,2005.0,8,23,0.07,0.02,0.0,0.0,0.1,46.0,17.0,8,10.0,103,1
Opoona,0,2007.0,3,48,0.08,0.0,0.01,0.01,0.1,65.0,33.0,7.7,14.0,234,3
Universal Studios Theme Parks Adventure,19,2001.0,5,188,0.08,0.02,0.0,0.0,0.1,39.0,11.0,2.9,11.0,1039,2
Steins;Gate,22,2013.0,10,148,0.04,0.04,0.0,0.02,0.1,83.0,16.0,9.2,87.0,1009,1
Rocky: Legends,13,2004.0,8,5,0.07,0.02,0.0,0.0,0.1,67.0,21.0,5.2,6.0,790,2
Star Trek: Shattered Universe,6,2004.0,7,63,0.05,0.04,0.0,0.01,0.1,42.0,19.0,8.3,18.0,1246,0
Ultra Street Fighter IV,9,2015.0,9,12,0.0,0.08,0.0,0.01,0.1,71.0,28.0,5.9,94.0,1247,2
EVE: Valkyrie,9,2016.0,6,260,0.03,0.05,0.0,0.02,0.1,73.0,26.0,6.3,37.0,963,2
Dragon Ball: Evolution,16,2009.0,9,25,0.09,0.0,0.0,0.01,0.1,28.0,16.0,0.9,50.0,117,2
The Crew: Wild Run,9,2015.0,8,5,0.0,0.08,0.0,0.01,0.1,73.0,13.0,6.8,50.0,941,2
Natural Doctrine,9,2014.0,3,131,0.05,0.02,0.02,0.01,0.1,53.0,31.0,6,79.0,1248,1
NeverDead,4,2012.0,6,14,0.06,0.03,0.0,0.01,0.1,52.0,46.0,5.5,65.0,248,1
MotoGP 07,6,2007.0,2,12,0.05,0.04,0.0,0.01,0.1,62.0,26.0,9.1,7.0,1249,0
Blades of Time,5,2012.0,8,14,0.04,0.03,0.01,0.01,0.1,53.0,19.0,7.2,22.0,522,1
Thor: God of Thunder,10,2011.0,8,8,0.06,0.03,0.0,0.01,0.1,55.0,10.0,4.2,5.0,445,2
Cubic Ninja,10,2011.0,1,5,0.05,0.04,0.0,0.01,0.1,51.0,15.0,5.9,14.0,881,0
F1 2014,14,2014.0,2,34,0.0,0.09,0.0,0.01,0.1,61.0,20.0,4.8,65.0,306,0
Harvest Moon: Frantic Farming,3,2009.0,4,70,0.08,0.0,0.0,0.01,0.1,72.0,7.0,6.8,6.0,495,0
Blue Dragon: Awakened Shadow,3,2009.0,3,25,0.06,0.0,0.03,0.0,0.1,63.0,27.0,6.6,10.0,678,3
Shining Force EXA,6,2007.0,3,8,0.0,0.0,0.1,0.0,0.1,64.0,24.0,7.3,17.0,580,3
Digimon World DS,3,2006.0,3,25,0.09,0.0,0.0,0.01,0.1,71.0,8.0,7.6,27.0,895,3
MySims SkyHeroes,4,2010.0,8,7,0.09,0.0,0.0,0.01,0.1,56.0,15.0,5.5,4.0,592,3
Guilty Gear Isuka,6,2004.0,9,11,0.05,0.04,0.0,0.01,0.1,73.0,39.0,7.5,13.0,496,2
Tornado Outbreak,0,2009.0,8,14,0.09,0.0,0.0,0.01,0.1,71.0,7.0,8.2,5.0,1250,3
Shovel Knight,18,2015.0,1,311,0.05,0.04,0.0,0.01,0.1,88.0,24.0,8.3,280.0,1116,0
Operation Abyss: New Tokyo Legacy,22,2014.0,3,131,0.02,0.0,0.06,0.01,0.1,66.0,25.0,7.3,24.0,1037,1
MotoGP 2,13,2003.0,2,28,0.07,0.02,0.0,0.0,0.1,87.0,23.0,8.5,14.0,342,0
Heatseeker,0,2007.0,8,34,0.08,0.0,0.0,0.01,0.1,62.0,25.0,6.2,32.0,827,2
Ar tonelico: Melody of Elemia,6,2006.0,3,11,0.0,0.0,0.1,0.0,0.1,71.0,30.0,7.7,43.0,690,2
Castlevania Double Pack,8,2006.0,1,14,0.07,0.03,0.0,0.0,0.1,86.0,4.0,8.4,12.0,85,2
Samurai Warriors 4: Empires,9,2015.0,8,48,0.02,0.01,0.06,0.01,0.1,71.0,29.0,6.5,15.0,188,2
Steel Battalion,13,2002.0,7,1,0.05,0.02,0.02,0.0,0.1,83.0,20.0,8.5,20.0,48,2
Power Stone Collection,16,2006.0,8,12,0.08,0.0,0.0,0.01,0.1,74.0,34.0,6.8,6.0,48,2
Cartoon Network: Punch Time Explosion,10,2011.0,9,41,0.07,0.02,0.0,0.01,0.1,58.0,16.0,5.9,28.0,211,3
"Blast Works: Build, Trade, Destroy",0,2008.0,6,21,0.09,0.0,0.0,0.01,0.1,78.0,30.0,7.7,17.0,221,0
SNK vs. Capcom Card Fighters DS,3,2006.0,11,153,0.09,0.0,0.0,0.01,0.1,48.0,19.0,4.8,6.0,775,2
Medieval II: Total War,14,2006.0,11,8,0.0,0.08,0.0,0.02,0.1,88.0,39.0,8.9,648.0,218,2
Darkest of Days,4,2009.0,6,373,0.09,0.0,0.0,0.01,0.1,44.0,25.0,4.8,76.0,1253,1
Skylanders Imaginators,17,2016.0,1,4,0.05,0.04,0.0,0.01,0.1,78.0,14.0,6,8.0,140,3
Minority Report: Everybody Runs,13,2002.0,8,4,0.07,0.02,0.0,0.0,0.1,54.0,18.0,5,4.0,6,2
NASCAR,16,2006.0,2,7,0.09,0.0,0.0,0.01,0.1,66.0,13.0,5.3,6.0,293,0
One Piece: Burning Blood,22,2016.0,9,25,0.0,0.02,0.07,0.0,0.1,62.0,4.0,7.8,10.0,701,2
Rio,4,2011.0,5,28,0.05,0.03,0.0,0.01,0.09,60.0,16.0,7,7.0,103,3
Playboy: The Mansion,13,2005.0,7,5,0.07,0.02,0.0,0.0,0.09,61.0,43.0,4.1,9.0,729,1
Disney's Aladdin in Nasira's Revenge,12,2000.0,8,3,0.05,0.04,0.0,0.01,0.09,61.0,11.0,8.3,7.0,90,0
Barnyard,6,2006.0,8,28,0.05,0.04,0.0,0.01,0.09,62.0,13.0,8.7,10.0,410,3
Ultimate Marvel vs. Capcom 3,5,2011.0,9,12,0.0,0.04,0.04,0.01,0.09,80.0,36.0,6.2,114.0,48,2
MindJack,4,2011.0,6,15,0.07,0.02,0.0,0.01,0.09,43.0,42.0,1.2,116.0,981,1
Pac-Man World 3,19,2005.0,1,25,0.07,0.02,0.0,0.0,0.09,66.0,17.0,7.3,10.0,281,0
Glory Days 2,3,2007.0,11,145,0.08,0.0,0.0,0.01,0.09,73.0,28.0,7.3,6.0,1255,3
Brain Age: Concentration Training,10,2012.0,4,0,0.09,0.0,0.0,0.01,0.09,71.0,11.0,7.9,17.0,0,0
Crash 'N' Burn,13,2004.0,2,21,0.07,0.02,0.0,0.0,0.09,65.0,25.0,6.4,7.0,342,2
Pac-Man and the Ghostly Adventures 2,5,2014.0,10,25,0.05,0.03,0.0,0.02,0.09,59.0,11.0,6.3,4.0,558,3
Hakuoki: Demon of the Fleeting Blossom,16,2009.0,10,323,0.08,0.0,0.0,0.01,0.09,79.0,4.0,8.3,30.0,1225,1
Speed Kings,6,2003.0,2,30,0.05,0.04,0.0,0.01,0.09,61.0,13.0,7.8,6.0,342,0
Dungeons,14,2011.0,11,206,0.07,0.02,0.0,0.01,0.09,65.0,35.0,4.6,106.0,1256,1
Little League World Series Baseball 2008,0,2008.0,0,4,0.09,0.0,0.0,0.01,0.09,70.0,8.0,8,6.0,301,0
Winter Stars,4,2011.0,0,41,0.05,0.03,0.0,0.01,0.09,46.0,9.0,6.5,4.0,335,0
Bladestorm: The Hundred Years' War,4,2007.0,8,48,0.08,0.01,0.0,0.01,0.09,63.0,26.0,6.8,16.0,188,2
Burnout Paradise: The Ultimate Box,14,2009.0,2,7,0.0,0.08,0.0,0.01,0.09,87.0,26.0,7.5,435.0,139,3
Forever Kingdom,6,2001.0,3,227,0.02,0.02,0.04,0.01,0.09,64.0,13.0,7.8,6.0,163,2
Altered Beast: Guardian of the Realms,8,2002.0,8,28,0.07,0.02,0.0,0.0,0.09,63.0,13.0,4.8,4.0,238,2
The Legend of Heroes: A Tear of Vermillion,16,2005.0,3,25,0.08,0.0,0.0,0.01,0.09,68.0,24.0,7.7,26.0,1105,2
Raven Squad: Operation Hidden Dagger,4,2009.0,6,374,0.08,0.01,0.0,0.01,0.09,38.0,22.0,3.5,37.0,1258,2
Age of Empires II: The Age of Kings,14,1999.0,11,1,0.01,0.08,0.0,0.01,0.09,92.0,21.0,9,801.0,153,2
Family Party: 30 Great Games,0,2008.0,5,58,0.08,0.01,0.0,0.01,0.09,42.0,10.0,1,7.0,327,3
Shining Tears,6,2004.0,3,8,0.05,0.04,0.0,0.01,0.09,61.0,14.0,6.5,11.0,340,2
MotoGP,13,2002.0,2,28,0.07,0.02,0.0,0.0,0.09,84.0,18.0,8.4,16.0,342,0
Scaler,6,2004.0,1,2,0.05,0.04,0.0,0.01,0.09,70.0,20.0,8.6,18.0,250,0
Halo 2,14,2007.0,6,1,0.01,0.06,0.0,0.02,0.09,72.0,32.0,5.6,216.0,376,1
Gradius V,6,2004.0,6,14,0.05,0.04,0.0,0.01,0.09,82.0,46.0,8.5,13.0,663,2
Medal of Honor: Vanguard,0,2007.0,6,7,0.06,0.03,0.0,0.01,0.09,56.0,29.0,7,24.0,221,2
Beaterator,16,2009.0,5,2,0.06,0.02,0.0,0.02,0.09,80.0,44.0,7.8,12.0,25,0
Arcania: Gothic 4,4,2010.0,3,271,0.04,0.04,0.01,0.01,0.09,64.0,21.0,5.2,52.0,1000,2
Psychonauts,6,2005.0,1,35,0.05,0.04,0.0,0.01,0.09,86.0,33.0,8.7,61.0,221,2
Code Lyoko: Quest for Infinity,0,2007.0,8,102,0.07,0.01,0.0,0.01,0.09,58.0,15.0,8.5,8.0,1079,3
Digimon Rumble Arena 2,6,2004.0,9,10,0.05,0.04,0.0,0.01,0.09,63.0,9.0,7.3,23.0,1260,2
Teenage Mutant Ninja Turtles: Mutants in Manhattan,9,2016.0,8,4,0.05,0.02,0.0,0.02,0.09,44.0,49.0,5.5,163.0,289,2
Ribbit King,6,2003.0,0,10,0.05,0.04,0.0,0.01,0.09,58.0,10.0,6.5,4.0,503,0
Alien Hominid,19,2004.0,6,346,0.07,0.02,0.0,0.0,0.09,78.0,28.0,8.5,15.0,1241,2
Rygar: The Battle of Argus,0,2008.0,8,70,0.09,0.0,0.0,0.01,0.09,52.0,29.0,7,4.0,378,2
Ninja Gaiden Black,13,2005.0,8,1,0.07,0.02,0.0,0.0,0.09,94.0,32.0,8.7,121.0,225,1
Touch Detective,3,2006.0,10,11,0.06,0.02,0.0,0.01,0.09,60.0,25.0,6.8,6.0,1213,3
Trivial Pursuit unhinged,13,2004.0,5,10,0.07,0.02,0.0,0.0,0.09,58.0,10.0,8,4.0,875,2
NCAA March Madness 08,5,2007.0,0,7,0.08,0.0,0.0,0.01,0.09,67.0,15.0,3.8,4.0,35,0
InuYasha: Secret of the Divine Jewel,3,2007.0,3,25,0.09,0.0,0.0,0.01,0.09,46.0,13.0,7.6,17.0,206,3
Bloody Roar 4,6,2003.0,9,14,0.05,0.04,0.0,0.01,0.09,59.0,25.0,8.6,43.0,612,1
Atari Classics Evolved,16,2007.0,5,10,0.08,0.0,0.0,0.01,0.09,64.0,17.0,6,4.0,888,0
I-Ninja,19,2003.0,1,25,0.07,0.02,0.0,0.0,0.09,77.0,18.0,7.6,8.0,90,2
Steins;Gate 0,22,2015.0,10,148,0.0,0.03,0.05,0.01,0.09,86.0,7.0,9.3,20.0,1009,1
Football Manager 2017,14,2016.0,7,8,0.0,0.09,0.0,0.01,0.09,81.0,41.0,4.3,57.0,271,0
Wild ARMs: Alter Code F,6,2003.0,3,3,0.05,0.04,0.0,0.01,0.09,73.0,25.0,8.3,26.0,841,2
Army Corps of Hell,22,2011.0,8,15,0.04,0.04,0.0,0.02,0.09,57.0,43.0,6.6,28.0,1262,1
Shrek SuperSlam,13,2005.0,8,4,0.07,0.02,0.0,0.0,0.09,71.0,20.0,9.3,4.0,249,3
Ultimate Mortal Kombat,3,2007.0,9,39,0.07,0.01,0.0,0.01,0.09,73.0,26.0,8.6,22.0,1247,1
Total Overdose: A Gunslinger's Tale in Mexico,6,2005.0,6,21,0.04,0.04,0.0,0.01,0.09,71.0,36.0,9,25.0,1264,1
Metal Slug X,12,2001.0,6,17,0.05,0.03,0.0,0.01,0.09,85.0,9.0,8.8,31.0,1267,2
Romance of the Three Kingdoms X,6,2005.0,11,48,0.04,0.03,0.0,0.01,0.09,71.0,13.0,8.5,10.0,393,2
Prinny: Can I Really Be the Hero?,16,2008.0,1,48,0.03,0.0,0.05,0.01,0.09,72.0,45.0,7,41.0,579,2
GripShift,16,2005.0,2,5,0.08,0.0,0.0,0.01,0.09,70.0,37.0,8.7,22.0,803,0
Fighting Fantasy: The Warlock of Firetop Mountain,3,2009.0,3,265,0.08,0.0,0.0,0.01,0.09,45.0,10.0,8.1,31.0,459,2
Beowulf: The Game,16,2007.0,8,5,0.08,0.0,0.0,0.01,0.09,44.0,4.0,5.4,7.0,329,1
Skies of Arcadia,21,2000.0,3,8,0.0,0.0,0.09,0.0,0.09,93.0,21.0,9.4,98.0,411,2
NASCAR: Dirt to Daytona,19,2002.0,2,52,0.07,0.02,0.0,0.0,0.09,85.0,8.0,7.3,7.0,412,0
Road Trip,6,2002.0,2,97,0.04,0.03,0.0,0.01,0.09,80.0,4.0,9,41.0,497,0
Jimmie Johnson's Anything With an Engine,4,2011.0,2,14,0.08,0.0,0.0,0.01,0.09,65.0,5.0,8.8,8.0,1268,3
echochrome,16,2008.0,4,3,0.0,0.01,0.08,0.0,0.09,79.0,28.0,7.7,13.0,1270,0
Project Eden,6,2001.0,8,21,0.04,0.03,0.0,0.01,0.09,71.0,20.0,7.8,8.0,56,2
Riviera: The Promised Land,16,2006.0,3,11,0.07,0.0,0.02,0.01,0.09,68.0,11.0,7.7,17.0,1102,2
Digimon All-Star Rumble,5,2014.0,9,25,0.06,0.02,0.0,0.02,0.09,49.0,12.0,5.8,32.0,718,3
Driver: Renegade,10,2011.0,2,5,0.05,0.04,0.0,0.01,0.09,48.0,13.0,5,20.0,12,1
Yaiba: Ninja Gaiden Z,5,2014.0,8,48,0.05,0.03,0.0,0.02,0.09,43.0,46.0,4.5,84.0,1272,1
Castlevania: Lords of Shadow 2,4,2014.0,8,14,0.02,0.06,0.0,0.01,0.09,70.0,22.0,7.8,239.0,357,1
Ghosthunter,6,2003.0,8,3,0.04,0.03,0.0,0.01,0.09,69.0,44.0,8.7,22.0,813,2
Shadow of Destiny,16,2009.0,10,14,0.08,0.0,0.0,0.01,0.09,54.0,6.0,8.2,5.0,69,2
Mimana Iyar Chronicle,16,2009.0,3,66,0.07,0.0,0.01,0.01,0.09,45.0,6.0,5.8,8.0,929,2
Michael Jackson: The Experience,22,2011.0,5,5,0.04,0.03,0.0,0.02,0.09,57.0,27.0,5.8,19.0,12,3
