Nome,Plataforma,Ano de lancamento,Genero,Publicadora,Vendas NA,Vendas EU,Vendas JP,Outras vendas,Vendas globais,Pontuacao da critica,Contagem de criticas,Pontuacao dos usuarios,Contagem de usuarios,Desenvolvedora,Classificacao,Media de pontuacao
Disgaea 3: Absence of Justice,6,2008,4,16,0.33,0.03,0.11,0.04,0.52,78.0,51.0,7.5,150.0,580,3,42.75
Tony Hawk's Pro Skater 3,9,2002,1,5,0.37,0.14,0.0,0.01,0.52,90.0,20.0,8.0,6.0,68,1,49.0
Way of the Samurai 3,6,2008,9,162,0.18,0.08,0.22,0.04,0.52,58.0,18.0,7.9,22.0,199,2,32.95
The Sims 2: Open for Business,15,2006,8,8,0.46,0.05,0.0,0.0,0.52,78.0,29.0,8.6,35.0,90,3,43.3
Rune Factory 2: A Fantasy Harvest Moon,4,2008,4,71,0.32,0.03,0.15,0.03,0.52,77.0,14.0,7.9,30.0,581,1,42.45
Harry Potter and the Prisoner of Azkaban,9,2004,9,8,0.37,0.14,0.0,0.01,0.52,69.0,11.0,8.1,12.0,244,1,38.55
Omega Boost,13,1999,7,4,0.17,0.11,0.2,0.03,0.52,0.0,0.0,0.0,0.0,0,0,0.0
NFL 2K3,14,2002,1,9,0.38,0.11,0.0,0.02,0.52,0.0,0.0,0.0,0.0,0,0,0.0
Cars 2,6,2011,3,33,0.22,0.21,0.0,0.09,0.52,0.0,0.0,0.0,0.0,0,0,0.0
Go Diego Go! Safari Rescue,1,2008,9,3,0.47,0.0,0.0,0.04,0.52,0.0,0.0,0.0,0.0,0,0,0.0
SimAnimals,4,2009,8,8,0.26,0.2,0.0,0.05,0.52,70.0,10.0,7.5,4.0,23,1,38.75
NBA Live 2002,13,2001,1,8,0.29,0.19,0.0,0.03,0.52,81.0,6.0,8.8,9.0,36,1,44.9
Jampack Winter 2002,7,2002,6,4,0.25,0.2,0.0,0.07,0.52,0.0,0.0,0.0,0.0,0,0,0.0
LEGO Marvel Super Heroes,23,2013,9,20,0.11,0.29,0.0,0.11,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Way of the Samurai,7,2002,9,22,0.13,0.1,0.25,0.03,0.51,74.0,22.0,8.2,19.0,199,2,41.1
The 3rd Birthday,17,2010,4,16,0.13,0.07,0.27,0.05,0.51,71.0,56.0,6.1,113.0,629,2,38.55
Sonic & All-Stars Racing Transformed,19,2012,3,9,0.19,0.26,0.02,0.04,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Kung Fu Panda,6,2008,9,5,0.21,0.21,0.0,0.09,0.51,76.0,23.0,7.3,18.0,110,4,41.65
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Epic Mickey 2: The Power of Two,5,2012,9,33,0.32,0.15,0.0,0.04,0.51,59.0,35.0,5.5,22.0,435,1,32.25
Fishing Derby,16,0,1,5,0.48,0.03,0.0,0.01,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Pac-Man Fever,7,2001,6,4,0.25,0.2,0.0,0.07,0.51,47.0,14.0,6.3,7.0,75,1,26.65
Spectrobes: Beyond the Portals,4,2008,4,33,0.36,0.11,0.0,0.04,0.51,70.0,26.0,7.7,14.0,630,4,38.85
International Track & Field,13,1996,1,15,0.08,0.05,0.35,0.03,0.51,0.0,0.0,0.0,0.0,0,0,0.0
HSX HyperSonic.Xtreme,7,2002,3,163,0.25,0.2,0.0,0.07,0.51,53.0,17.0,8.4,8.0,631,1,30.7
Lair,6,2007,9,4,0.36,0.03,0.08,0.04,0.51,53.0,55.0,6.4,229.0,632,3,29.7
Madden NFL 2004,20,2003,1,8,0.4,0.1,0.0,0.01,0.51,94.0,19.0,7.7,17.0,58,1,50.85
Jikkyou Powerful Pro Yakyuu 10,7,2003,1,15,0.0,0.0,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Summoner,7,2000,4,29,0.25,0.2,0.0,0.07,0.51,74.0,16.0,7.8,12.0,120,3,40.9
Soul Sacrifice,23,2013,4,4,0.15,0.08,0.22,0.06,0.51,77.0,71.0,8.2,298.0,633,2,42.6
Virtual Pool,13,1997,1,118,0.28,0.19,0.0,0.03,0.51,0.0,0.0,0.0,0.0,0,0,0.0
DC Universe Online,6,2011,4,76,0.35,0.11,0.0,0.06,0.51,67.0,46.0,7.4,139.0,634,3,37.2
Jam With the Band,4,2008,6,1,0.0,0.0,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0,0,0.0
NBA Live 07,17,2006,1,8,0.47,0.0,0.0,0.04,0.51,64.0,9.0,7.5,4.0,19,1,35.75
IL-2 Sturmovik: Birds of Prey,5,2009,8,12,0.23,0.23,0.0,0.05,0.51,80.0,43.0,8.4,18.0,523,3,44.2
100 All-Time Favorites,4,2009,5,6,0.35,0.12,0.0,0.04,0.51,0.0,0.0,6.2,6.0,13,1,3.1
The Walking Dead: Survival Instinct,6,2013,7,5,0.28,0.15,0.0,0.08,0.51,34.0,14.0,3.6,196.0,232,2,18.8
Major League Baseball 2K10,5,2010,1,3,0.47,0.0,0.0,0.04,0.51,76.0,26.0,7.6,38.0,84,1,41.8
Alice in Wonderland,1,2010,11,33,0.25,0.21,0.0,0.05,0.51,69.0,18.0,7.4,13.0,586,4,38.2
Ratatouille,6,2007,9,29,0.09,0.32,0.0,0.1,0.51,55.0,8.0,4.8,4.0,173,1,29.9
"SpongeBob SquarePants: Lights, Camera, Pants!",9,2005,6,29,0.37,0.14,0.0,0.01,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Wrecking Crew,2,1985,2,1,0.0,0.0,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Rugrats: Scavenger Hunt,12,1999,6,29,0.41,0.09,0.0,0.01,0.51,0.0,0.0,0.0,0.0,0,0,0.0
International Superstar Soccer 2000 (All region sales),12,1999,1,15,0.01,0.26,0.22,0.02,0.51,0.0,0.0,0.0,0.0,0,0,0.0
NBA Live 2004,14,2003,1,8,0.44,0.04,0.0,0.02,0.51,85.0,19.0,8.2,11.0,19,1,46.6
Iron Man,4,2008,9,9,0.35,0.12,0.0,0.05,0.51,56.0,10.0,7.0,4.0,251,4,31.5
Alien: Isolation,18,2014,7,9,0.22,0.24,0.0,0.04,0.51,78.0,24.0,7.8,314.0,219,2,42.9
Dai-4-Ji Super Robot Taisen S,13,1996,12,57,0.0,0.0,0.48,0.03,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Pro Evolution Soccer 2010,1,2009,1,15,0.12,0.27,0.06,0.05,0.51,82.0,13.0,8.4,17.0,70,1,45.2
Disney's Kim Possible: Revenge of Monkey Fist,9,2002,2,29,0.37,0.14,0.0,0.01,0.51,62.0,4.0,8.8,8.0,81,1,35.4
Naruto Shippuden: Clash of Ninja Revolution 3,1,2009,10,1,0.44,0.03,0.0,0.04,0.51,74.0,23.0,8.1,21.0,380,3,41.05
Ace Combat Zero: The Belkan War,7,2006,8,26,0.15,0.12,0.2,0.04,0.51,75.0,45.0,8.4,55.0,33,3,41.7
Dragon Age: Origins,15,2009,4,8,0.0,0.46,0.0,0.05,0.51,91.0,67.0,8.6,3542.0,117,2,49.8
Dynasty Warriors,17,2004,9,49,0.18,0.0,0.3,0.02,0.51,62.0,26.0,7.3,24.0,394,3,34.65
NHL 07,7,2006,1,8,0.42,0.02,0.0,0.07,0.51,76.0,11.0,4.6,51.0,19,4,40.3
SoulCalibur: Broken Destiny,17,2009,10,26,0.12,0.2,0.07,0.12,0.51,80.0,52.0,6.2,45.0,248,3,43.1
Dishonored,15,2012,9,7,0.26,0.19,0.0,0.06,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Dragon Ball: Raging Blast,5,2009,10,26,0.36,0.08,0.02,0.04,0.51,56.0,29.0,7.5,33.0,257,3,31.75
Naruto Shippuden: Ultimate Ninja Storm 3,5,2013,10,26,0.29,0.16,0.01,0.05,0.51,70.0,16.0,7.7,67.0,326,3,38.85
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
The BIGS,7,2007,1,3,0.25,0.19,0.0,0.06,0.51,71.0,4.0,4.8,4.0,274,1,37.9
WWE 2K16,6,2015,1,3,0.22,0.21,0.0,0.08,0.51,0.0,0.0,6.0,21.0,157,3,3.0
Final Fantasy,26,2000,4,10,0.0,0.0,0.51,0.0,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Dragon Ball Z: Supersonic Warriors,9,2004,10,11,0.36,0.13,0.0,0.01,0.51,73.0,26.0,7.0,21.0,497,3,40.0
NBA Ballers,14,2004,1,40,0.37,0.11,0.0,0.02,0.51,82.0,35.0,8.1,8.0,163,1,45.05
Silent Hill 4: The Room,7,2004,9,15,0.25,0.19,0.0,0.06,0.51,76.0,54.0,7.8,191.0,86,2,41.9
River Raid II,16,1988,7,5,0.47,0.03,0.0,0.01,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Capcom Classics Collection,7,2005,6,13,0.22,0.17,0.05,0.06,0.51,78.0,30.0,8.4,5.0,81,3,43.2
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Monopoly Party,7,2002,6,53,0.25,0.19,0.0,0.06,0.51,0.0,0.0,0.0,0.0,0,0,0.0
Tiger Woods PGA Tour 13,5,2012,1,8,0.29,0.18,0.0,0.04,0.51,77.0,47.0,5.6,39.0,23,1,41.3
NHL FaceOff 98,13,1997,1,4,0.28,0.19,0.0,0.03,0.51,0.0,0.0,0.0,0.0,0,0,0.0
The Saboteur,5,2009,9,8,0.26,0.2,0.0,0.05,0.51,73.0,69.0,8.2,141.0,94,2,40.6
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Sonic Riders,7,2006,3,9,0.42,0.02,0.0,0.07,0.5,55.0,41.0,7.2,25.0,126,1,31.1
Looney Tunes: Back in Action,7,2003,2,20,0.25,0.19,0.0,0.06,0.5,51.0,9.0,7.5,6.0,635,1,29.25
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Midnight Magic,16,1983,9,11,0.47,0.03,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0,0,0.0
NHL 09,5,2008,1,8,0.45,0.01,0.0,0.04,0.5,88.0,41.0,8.4,61.0,36,4,48.2
Bully: Scholarship Edition,1,2008,9,3,0.17,0.28,0.0,0.06,0.5,83.0,34.0,8.4,60.0,107,3,45.7
WWE SmackDown vs. RAW 2007,5,2006,10,29,0.44,0.03,0.0,0.04,0.5,81.0,50.0,7.8,46.0,157,3,44.4
Midnight Club II,14,2003,3,3,0.42,0.06,0.0,0.02,0.5,86.0,33.0,7.6,12.0,40,3,46.8
Monster Hunter Freedom 2,6,2011,4,13,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Ratatouille,1,2007,9,29,0.43,0.03,0.0,0.04,0.5,62.0,16.0,6.7,12.0,453,1,34.35
Avatar: The Last Airbender,20,2006,11,29,0.39,0.1,0.0,0.01,0.5,60.0,10.0,6.5,4.0,636,4,33.25
Blue's Clues: Blue's Big Musical,13,2001,6,29,0.28,0.19,0.0,0.03,0.5,0.0,0.0,0.0,0.0,0,0,0.0
The Mummy Returns,7,2001,9,21,0.25,0.19,0.0,0.06,0.5,44.0,13.0,7.0,11.0,282,3,25.5
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Paws & Claws: Dogs & Cats Best Friends,4,2007,8,29,0.46,0.01,0.0,0.04,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Hitman: Blood Money,7,2006,9,22,0.25,0.19,0.0,0.06,0.5,83.0,36.0,8.4,104.0,127,2,45.7
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Chopper Command,16,1982,7,5,0.47,0.03,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Lost: Via Domus,6,2008,9,6,0.19,0.22,0.0,0.09,0.5,54.0,30.0,6.9,28.0,53,3,30.45
Crash: Mind Over Mutant,7,2008,2,24,0.25,0.19,0.0,0.06,0.5,73.0,7.0,6.5,36.0,312,4,39.75
Activision Anthology,7,2002,6,5,0.25,0.19,0.0,0.06,0.5,75.0,13.0,7.7,6.0,637,1,41.35
Picross DS,4,2007,5,1,0.17,0.02,0.3,0.02,0.5,83.0,33.0,8.7,36.0,216,1,45.85
Pro Evolution Soccer 2012,5,2011,9,15,0.1,0.34,0.0,0.07,0.5,78.0,36.0,6.6,55.0,70,1,42.3
Final Fantasy II Anniversary Edition,17,2007,4,16,0.36,0.02,0.07,0.04,0.5,63.0,31.0,7.1,24.0,92,3,35.05
Test Drive Unlimited,17,2007,3,11,0.08,0.27,0.0,0.15,0.5,80.0,18.0,7.3,29.0,319,4,43.65
Harry Potter and the Half-Blood Prince,17,2009,9,8,0.18,0.2,0.0,0.12,0.5,0.0,0.0,6.6,9.0,286,1,3.3
Unit 13,23,2012,7,4,0.25,0.13,0.04,0.07,0.5,71.0,60.0,7.5,169.0,93,3,39.25
R.U.S.E.,6,2010,12,6,0.18,0.22,0.02,0.08,0.5,76.0,37.0,7.3,50.0,638,3,41.65
Theatrhythm: Final Fantasy,11,2012,6,16,0.22,0.07,0.18,0.02,0.5,78.0,60.0,7.8,113.0,115,4,42.9
Prince of Persia Trilogy,6,2010,9,6,0.17,0.24,0.0,0.09,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Goldeneye 007: Reloaded,5,2011,7,5,0.25,0.2,0.0,0.05,0.5,72.0,56.0,6.0,96.0,104,3,39.0
Rugrats in Paris: The Movie,12,2000,9,29,0.4,0.09,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,4,2009,11,99,0.12,0.32,0.0,0.06,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Star Wars: Jedi Starfighter,7,2002,8,5,0.24,0.19,0.0,0.06,0.5,81.0,22.0,8.3,8.0,144,3,44.65
Tactics Ogre: The Knight of Lodis,9,2001,4,1,0.13,0.05,0.31,0.01,0.5,88.0,20.0,9.1,26.0,639,1,48.55
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",6,2010,7,5,0.24,0.18,0.0,0.08,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Super Robot Taisen MX,7,2004,12,57,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Sega Bass Fishing,1,2008,1,9,0.45,0.01,0.0,0.04,0.5,59.0,29.0,6.3,9.0,268,1,32.65
Bases Loaded '96: Double Header,13,1995,1,164,0.28,0.19,0.0,0.03,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Dead or Alive Ultimate,14,2004,10,49,0.3,0.1,0.08,0.02,0.5,83.0,64.0,8.7,25.0,226,2,45.85
RPG Maker,13,1997,4,50,0.11,0.07,0.29,0.03,0.5,66.0,11.0,8.2,9.0,640,1,37.1
Major League Baseball 2K12,5,2012,1,3,0.47,0.0,0.0,0.03,0.5,68.0,19.0,6.4,22.0,84,1,37.2
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Dance Dance Revolution Universe 2,5,2007,8,15,0.46,0.0,0.0,0.04,0.5,65.0,10.0,7.4,5.0,70,4,36.2
Burnout Revenge,5,2006,3,8,0.42,0.04,0.0,0.04,0.5,89.0,61.0,8.1,140.0,140,4,48.55
Star Wars: Clone Wars,7,2002,7,19,0.24,0.19,0.0,0.06,0.5,0.0,0.0,0.0,0.0,0,0,0.0
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,7,2004,9,29,0.24,0.19,0.0,0.06,0.5,65.0,8.0,7.3,8.0,167,1,36.15
Madden NFL 13,1,2012,1,8,0.47,0.0,0.0,0.03,0.5,0.0,0.0,7.3,4.0,58,1,3.65
Madden NFL 11,7,2010,1,8,0.41,0.02,0.0,0.07,0.5,0.0,0.0,7.0,4.0,58,1,3.5
Monster Hunter,7,2004,4,13,0.11,0.08,0.28,0.03,0.5,68.0,37.0,8.9,46.0,49,3,38.45
NBA Street Homecourt,5,2007,1,8,0.45,0.01,0.0,0.04,0.5,80.0,42.0,8.2,30.0,36,1,44.1
Tony Hawk's Underground 2,20,2004,1,5,0.38,0.1,0.0,0.01,0.5,82.0,30.0,8.9,17.0,61,3,45.45
SplashDown: Rides Gone Wild,7,2003,3,29,0.24,0.19,0.0,0.06,0.5,80.0,25.0,8.7,16.0,168,1,44.35
Super Famista 5,8,1996,1,26,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Shrek SuperSlam,7,2005,9,5,0.24,0.19,0.0,0.06,0.5,67.0,21.0,9.0,26.0,250,4,38.0
Rayman Advance,9,2001,2,6,0.36,0.13,0.0,0.01,0.5,84.0,17.0,8.4,16.0,81,1,46.2
Super Robot Taisen Z,7,2008,12,26,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0
PoPoLoCrois Monogatari,13,1996,4,4,0.0,0.0,0.46,0.03,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Wet,5,0,7,7,0.23,0.21,0.01,0.05,0.5,69.0,79.0,7.3,86.0,251,2,38.15
Tomb Raider: Anniversary,7,2007,9,22,0.41,0.02,0.0,0.07,0.5,0.0,0.0,8.2,29.0,299,3,4.1
Fantastic 4,7,2005,9,5,0.41,0.01,0.0,0.07,0.5,64.0,42.0,7.8,19.0,642,3,35.9
Men in Black II: Alien Escape,7,2002,7,53,0.24,0.19,0.0,0.06,0.5,50.0,19.0,7.3,6.0,319,3,28.65
RealSports Tennis,16,1982,1,11,0.46,0.03,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Raiders of the Lost Ark,16,1981,9,11,0.46,0.03,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Gauntlet,16,1982,9,165,0.46,0.03,0.0,0.01,0.5,0.0,0.0,0.0,0.0,0,0,0.0
Alice: Madness Returns,5,2011,11,8,0.27,0.14,0.04,0.04,0.5,70.0,67.0,8.1,157.0,576,2,39.05
Madden NFL 07,1,2006,1,8,0.46,0.0,0.0,0.04,0.49,81.0,35.0,8.0,16.0,36,1,44.5
Spider-Man 2,4,2004,9,5,0.41,0.02,0.03,0.04,0.49,61.0,46.0,5.0,6.0,68,1,33.0
Ridge Racer 3D,11,2011,3,26,0.19,0.15,0.12,0.03,0.49,75.0,59.0,7.2,56.0,146,1,41.1
Picross 3D,4,2009,5,1,0.28,0.03,0.16,0.02,0.49,83.0,35.0,8.4,33.0,35,1,45.7
Dynasty Warriors: Gundam 2,6,2008,9,26,0.09,0.06,0.32,0.03,0.49,54.0,22.0,7.0,28.0,189,3,30.5
Cars Mater-National Championship,1,2007,3,29,0.46,0.0,0.0,0.04,0.49,0.0,0.0,6.7,6.0,403,1,3.35
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Super Monkey Ball 3D,11,2011,9,9,0.26,0.15,0.05,0.04,0.49,55.0,57.0,5.5,31.0,181,1,30.25
Euro Truck Simulator,15,2008,8,144,0.0,0.42,0.0,0.07,0.49,0.0,0.0,7.6,35.0,644,0,3.8
SpongeBob SquarePants: Creature from the Krusty Krab,1,2006,2,29,0.44,0.02,0.0,0.04,0.49,57.0,16.0,5.6,7.0,282,1,31.3
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,6,2015,9,16,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0,0,0.0
F1 2012,5,2012,3,35,0.1,0.34,0.0,0.05,0.49,84.0,42.0,6.9,56.0,295,1,45.45
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Ice Hockey,16,1980,1,5,0.46,0.03,0.0,0.01,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Tony Hawk's Project 8,5,2006,1,5,0.44,0.02,0.0,0.04,0.49,81.0,65.0,7.6,38.0,61,3,44.3
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Bleach: Soul Resurreccion,6,2011,10,132,0.27,0.1,0.07,0.05,0.49,58.0,34.0,7.2,46.0,590,3,32.6
The Matrix: Path of Neo,7,2005,9,11,0.41,0.01,0.0,0.07,0.49,69.0,42.0,7.9,42.0,111,3,38.45
Dragon Ball Z: Supersonic Warriors 2,4,2005,10,11,0.13,0.02,0.32,0.02,0.49,66.0,13.0,7.6,28.0,497,4,36.8
Sonic Lost World,11,2013,2,9,0.24,0.14,0.07,0.03,0.49,59.0,34.0,6.5,144.0,118,4,32.75
WWE Wrestlemania X8,20,2002,10,29,0.38,0.1,0.0,0.01,0.49,64.0,25.0,6.9,20.0,157,3,35.45
Boogie,1,2007,6,8,0.43,0.03,0.0,0.04,0.49,57.0,37.0,5.3,54.0,259,4,31.15
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Power Rangers: Dino Thunder,9,2003,9,29,0.35,0.13,0.0,0.01,0.49,49.0,5.0,0.0,0.0,496,1,24.5
GoldenEye: Rogue Agent,14,2004,7,8,0.34,0.13,0.0,0.02,0.49,61.0,55.0,7.2,20.0,37,3,34.1
Fire Emblem: Radiant Dawn,1,2007,12,1,0.27,0.03,0.17,0.03,0.49,78.0,36.0,8.7,180.0,56,4,43.35
The Sims,20,2003,8,8,0.35,0.13,0.0,0.01,0.49,85.0,16.0,7.7,22.0,143,3,46.35
Plants vs. Zombies: Garden Warfare 2,10,2016,7,8,0.2,0.21,0.0,0.08,0.49,81.0,29.0,7.7,111.0,365,4,44.35
Grandia III,7,2005,4,16,0.12,0.1,0.24,0.03,0.49,77.0,38.0,8.3,53.0,10,3,42.65
Ace Combat: Assault Horizon,5,2011,9,26,0.3,0.12,0.03,0.04,0.49,78.0,71.0,6.2,82.0,396,3,42.1
Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,7,2006,7,26,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Mario & Wario,8,1993,5,1,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Scarface: The World is Yours,14,2006,9,24,0.37,0.11,0.0,0.02,0.49,76.0,41.0,8.4,46.0,312,2,42.2
Resident Evil: The Mercenaries 3D,11,2011,9,13,0.16,0.16,0.13,0.03,0.49,65.0,69.0,6.4,110.0,49,2,35.7
FIFA Soccer 64,12,1997,1,8,0.16,0.3,0.0,0.03,0.49,0.0,0.0,0.0,0.0,0,0,0.0
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Star Wars Battlefront: Elite Squadron,4,2009,7,19,0.42,0.03,0.0,0.04,0.49,61.0,12.0,5.0,8.0,375,4,33.0
Epic Mickey: Power of Illusion,11,2012,9,33,0.36,0.04,0.04,0.04,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Kane & Lynch 2: Dog Days,5,2010,7,16,0.2,0.22,0.01,0.05,0.49,0.0,0.0,0.0,0.0,0,0,0.0
J-League Pro Soccer Club wo Tsukurou! 2,24,1997,1,9,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0,0,0.0
SpongeBob SquarePants: Creature from the Krusty Krab,4,2006,2,29,0.45,0.0,0.0,0.04,0.49,56.0,7.0,7.3,4.0,279,1,31.65
Backyard Baseball,7,2004,1,11,0.24,0.19,0.0,0.06,0.49,0.0,0.0,7.2,10.0,645,1,3.6
WipEout Pulse,7,2009,3,4,0.0,0.15,0.0,0.33,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Middle-Earth: Shadow of Mordor,5,2014,9,20,0.28,0.16,0.0,0.04,0.49,0.0,0.0,4.6,77.0,593,2,2.3
Barbie Horse Adventures: Wild Horse Rescue,7,2003,1,21,0.24,0.19,0.0,0.06,0.49,0.0,0.0,6.6,10.0,282,1,3.3
Pokemon Art Academy ,11,2014,6,1,0.18,0.12,0.16,0.03,0.49,76.0,22.0,7.7,19.0,160,1,41.85
Taiko no Tatsujin: Appare Sandaime,7,2003,6,26,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0,0,0.0
One Piece: Grand Battle!,13,2001,10,11,0.0,0.0,0.46,0.03,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Sonic & All-Stars Racing Transformed,6,2012,3,9,0.08,0.3,0.01,0.09,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Medal of Honor,15,2010,7,8,0.2,0.23,0.0,0.06,0.49,72.0,26.0,6.4,516.0,155,2,39.2
Asphalt 3D,11,2011,3,6,0.27,0.16,0.02,0.04,0.49,43.0,37.0,4.4,24.0,537,4,23.7
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",7,2009,7,5,0.25,0.01,0.0,0.22,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Crazy Taxi,20,2001,3,31,0.36,0.09,0.02,0.01,0.49,69.0,20.0,7.5,21.0,311,3,38.25
Dragon Ball Z: Burst Limit,5,2008,10,11,0.24,0.18,0.03,0.05,0.49,72.0,50.0,7.6,41.0,451,3,39.8
Spy Hunter 2,7,2003,3,40,0.24,0.19,0.0,0.06,0.49,57.0,30.0,6.4,8.0,153,3,31.7
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
Die Hard Trilogy 2: Viva Las Vegas,13,1999,9,30,0.27,0.18,0.0,0.03,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,7,2001,6,69,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0,0,0.0
Sniper: Art of Victory,15,2008,7,87,0.0,0.45,0.0,0.03,0.49,36.0,7.0,3.6,16.0,348,2,19.8
Tales of Legendia,7,2005,4,26,0.07,0.05,0.35,0.02,0.49,72.0,37.0,7.7,38.0,33,3,39.85
SimCity 2000,8,1995,8,29,0.0,0.0,0.49,0.0,0.49,0.0,0.0,0.0,0.0,0,0,0.0
FIFA Soccer 09,4,2008,1,8,0.12,0.31,0.0,0.06,0.49,84.0,5.0,6.1,31.0,36,1,45.05
Steel Diver,11,2011,9,1,0.31,0.09,0.05,0.03,0.49,58.0,55.0,6.3,29.0,1,4,32.15
Bravely Second: End Layer,11,2015,4,1,0.17,0.1,0.18,0.03,0.49,81.0,70.0,7.4,103.0,582,3,44.2
Alone in the Dark,5,2008,11,11,0.14,0.3,0.0,0.05,0.48,58.0,53.0,5.7,162.0,481,2,31.85
Football Manager Handheld 2009,17,2008,1,9,0.0,0.47,0.0,0.02,0.48,0.0,0.0,0.0,0.0,0,0,0.0
Puzzle & Dragons Z + Super Mario Bros. Edition,11,2015,5,1,0.06,0.07,0.34,0.01,0.48,0.0,0.0,0.0,0.0,0,0,0.0
Shrek the Third,7,2007,9,5,0.4,0.02,0.0,0.07,0.48,56.0,18.0,6.1,9.0,187,4,31.05
0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
